ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
48.42,-22.01,96.83,17.61,-171.66,-92.43,57.22,158.46,57.22,39.61,8.8,-52.82,237.68,259.69,-453.36,937.53
-13.2,-70.43,-13.2,-70.43,-290.5,-110.04,-22.01,-22.01,8.8,-132.05,-250.89,-92.43,277.3,316.91,-752.67,1038.77
8.8,8.8,-70.43,-110.04,-330.12,0.0,39.61,-30.81,8.8,-193.67,-290.5,0.0,338.92,378.53,-792.28,897.92
206.87,118.84,0.0,0.0,-413.75,237.68,237.68,57.22,57.22,-154.05,-233.28,176.06,457.76,435.75,-713.05,677.84
325.72,158.46,176.06,198.07,-532.59,356.53,396.14,277.3,118.84,-171.66,-233.28,176.06,457.76,418.15,-713.05,378.53
308.11,96.83,259.69,237.68,-532.59,378.53,396.14,338.92,79.23,-110.04,-154.05,158.46,237.68,198.07,-651.43,-22.01
268.5,118.84,158.46,96.83,-374.13,418.15,338.92,198.07,-13.2,96.83,79.23,237.68,-70.43,-110.04,-312.51,-431.35
286.1,176.06,57.22,-13.2,-233.28,497.38,299.31,39.61,-52.82,418.15,396.14,316.91,-312.51,-391.74,96.83,-814.29
268.5,198.07,0.0,-30.81,-250.89,435.75,198.07,8.8,-30.81,497.38,479.77,215.68,-391.74,-470.97,277.3,-1012.36
206.87,118.84,-52.82,-13.2,-374.13,277.3,17.61,-110.04,-52.82,338.92,299.31,8.8,-453.36,-470.97,57.22,-1113.6
127.65,57.22,-233.28,-30.81,-492.98,79.23,-92.43,-330.12,-154.05,136.45,118.84,-193.67,-611.82,-532.59,-154.05,-1192.82
88.03,17.61,-374.13,-30.81,-532.59,8.8,-154.05,-470.97,-211.28,79.23,96.83,-233.28,-713.05,-572.2,-233.28,-1170.82
48.42,-30.81,-330.12,-13.2,-510.58,-92.43,-154.05,-391.74,-132.05,176.06,176.06,-154.05,-594.21,-453.36,-132.05,-871.51
-13.2,-171.66,-202.47,8.8,-422.55,-154.05,-233.28,-242.09,17.61,316.91,316.91,-52.82,-290.5,-171.66,8.8,-242.09
-70.43,-250.89,-154.05,-13.2,-352.13,-193.67,-352.13,-211.28,0.0,396.14,418.15,8.8,-52.82,-22.01,57.22,259.69
-13.2,-180.46,-162.86,-44.02,-343.32,-154.05,-290.5,-242.09,0.0,396.14,378.53,-22.01,-22.01,26.41,158.46,369.73
48.42,-154.05,-180.46,-52.82,-462.16,-154.05,-92.43,-233.28,-92.43,316.91,215.68,8.8,-132.05,-30.81,176.06,17.61
48.42,-202.47,-193.67,0.0,-563.4,-154.05,-22.01,-162.86,-83.63,96.83,-22.01,8.8,-220.08,-123.24,26.41,-470.97
26.41,-242.09,-202.47,17.61,-581.01,-132.05,-30.81,-202.47,-61.62,-52.82,-154.05,-30.81,-321.31,-220.08,-132.05,-831.9
66.02,-154.05,-202.47,-30.81,-581.01,-52.82,-110.04,-303.71,-101.24,-154.05,-193.67,17.61,-391.74,-312.51,-202.47,-911.12
167.26,-83.63,-233.28,-180.46,-492.98,17.61,-30.81,-382.94,-242.09,-52.82,-83.63,105.64,-360.93,-321.31,-123.24,-840.7
149.65,-83.63,-264.09,-202.47,-413.75,136.45,66.02,-352.13,-250.89,48.42,17.61,259.69,-290.5,-272.9,-44.02,-660.23
127.65,-123.24,-220.08,-83.63,-391.74,158.46,66.02,-193.67,-132.05,48.42,0.0,215.68,-154.05,-132.05,-101.24,-422.55
127.65,-211.28,-110.04,26.41,-523.79,-22.01,-132.05,-83.63,17.61,-92.43,-162.86,-61.62,-140.85,-22.01,-281.7,-202.47
127.65,-352.13,-162.86,39.61,-743.86,-330.12,-532.59,-180.46,-22.01,-352.13,-431.35,-541.39,-272.9,-70.43,-462.16,-13.2
8.8,-541.39,-360.93,-61.62,-823.09,-594.21,-770.27,-422.55,-162.86,-470.97,-510.58,-853.9,-422.55,-123.24,-510.58,96.83
-52.82,-541.39,-470.97,-140.85,-743.86,-611.82,-730.66,-541.39,-264.09,-470.97,-470.97,-911.12,-484.17,-123.24,-440.16,259.69
-52.82,-413.75,-382.94,-110.04,-572.2,-453.36,-594.21,-453.36,-233.28,-290.5,-290.5,-831.9,-431.35,-92.43,-312.51,426.95
-30.81,-303.71,-242.09,-83.63,-360.93,-272.9,-453.36,-303.71,-140.85,-30.81,8.8,-611.82,-321.31,-44.02,-92.43,528.19
-52.82,-312.51,-171.66,-110.04,-193.67,-171.66,-312.51,-211.28,-154.05,215.68,299.31,-330.12,-250.89,-110.04,215.68,316.91
-171.66,-330.12,-140.85,-193.67,-180.46,-30.81,-171.66,-162.86,-242.09,435.75,497.38,-30.81,-272.9,-250.89,576.6,-44.02
-330.12,-391.74,-110.04,-290.5,-470.97,8.8,-132.05,-110.04,-391.74,378.53,418.15,17.61,-391.74,-413.75,677.84,-492.98
-453.36,-492.98,-52.82,-312.51,-814.29,-110.04,-211.28,-13.2,-413.75,79.23,136.45,-70.43,-431.35,-431.35,479.77,-633.83
-492.98,-550.2,-22.01,-250.89,-990.35,-290.5,-272.9,39.61,-290.5,-171.66,-132.05,-233.28,-330.12,-312.51,118.84,-532.59
-470.97,-492.98,17.61,-171.66,-1091.59,-391.74,-211.28,57.22,-193.67,-413.75,-453.36,-330.12,-193.67,-193.67,-211.28,-492.98
-492.98,-391.74,-13.2,-193.67,-1232.44,-413.75,-132.05,-13.2,-250.89,-651.43,-752.67,-431.35,-233.28,-193.67,-651.43,-651.43
-453.36,-272.9,-171.66,-233.28,-1351.28,-374.13,-132.05,-193.67,-290.5,-871.51,-972.75,-594.21,-413.75,-272.9,-1073.98,-814.29
-272.9,-132.05,-250.89,-154.05,-1250.04,-272.9,-132.05,-272.9,-193.67,-950.74,-990.35,-673.44,-470.97,-233.28,-1294.06,-673.44
-70.43,-13.2,-171.66,-13.2,-871.51,-193.67,-30.81,-193.67,-13.2,-853.9,-871.51,-633.83,-272.9,-22.01,-1192.82,-211.28
-13.2,17.61,-52.82,17.61,-510.58,-171.66,17.61,-110.04,39.61,-673.44,-713.05,-492.98,-30.81,259.69,-933.13,338.92
48.42,39.61,-52.82,0.0,-330.12,-154.05,17.61,-132.05,0.0,-510.58,-550.2,-374.13,79.23,396.14,-633.83,875.91
127.65,17.61,-132.05,8.8,-211.28,-110.04,-30.81,-171.66,17.61,-374.13,-374.13,-250.89,215.68,497.38,-312.51,1236.84
268.5,17.61,-132.05,8.8,-52.82,-70.43,-154.05,-132.05,57.22,-171.66,-154.05,-110.04,316.91,559.0,-22.01,1298.46
325.72,17.61,-132.05,-52.82,79.23,-13.2,-193.67,-110.04,17.61,0.0,39.61,-13.2,277.3,479.77,316.91,959.54
246.49,-52.82,-272.9,-171.66,136.45,-22.01,-272.9,-290.5,-110.04,136.45,176.06,-92.43,0.0,176.06,559.0,299.31
26.41,-290.5,-572.2,-330.12,17.61,-110.04,-492.98,-633.83,-290.5,57.22,79.23,-374.13,-330.12,-154.05,576.6,-352.13
-233.28,-572.2,-831.9,-492.98,-171.66,-470.97,-792.28,-853.9,-391.74,-154.05,-154.05,-691.05,-594.21,-413.75,396.14,-783.48
-413.75,-673.44,-792.28,-532.59,-330.12,-752.67,-871.51,-792.28,-413.75,-374.13,-413.75,-770.27,-594.21,-492.98,118.84,-871.51
-413.75,-541.39,-484.17,-391.74,-352.13,-713.05,-633.83,-532.59,-330.12,-431.35,-453.36,-510.58,-400.54,-431.35,-101.24,-743.86
-290.5,-272.9,-171.66,-193.67,-250.89,-431.35,-312.51,-250.89,-171.66,-352.13,-391.74,-171.66,-171.66,-290.5,-290.5,-470.97
-250.89,-83.63,0.0,-44.02,-220.08,-242.09,-154.05,-101.24,-30.81,-303.71,-343.32,-13.2,8.8,-211.28,-343.32,-233.28
-272.9,-13.2,-22.01,-52.82,-250.89,-250.89,-154.05,-70.43,-52.82,-272.9,-290.5,-52.82,-22.01,-211.28,-330.12,-132.05
-132.05,17.61,17.61,-52.82,-140.85,-154.05,-70.43,-22.01,-154.05,-123.24,-110.04,-83.63,8.8,-211.28,-110.04,-22.01
8.8,189.27,189.27,48.42,57.22,26.41,48.42,79.23,-83.63,39.61,96.83,-22.01,189.27,-70.43,189.27,308.11
88.03,316.91,356.53,198.07,325.72,237.68,299.31,325.72,118.84,268.5,338.92,167.26,426.95,118.84,559.0,699.85
105.64,378.53,457.76,277.3,396.14,378.53,435.75,519.38,299.31,378.53,479.77,338.92,616.22,299.31,757.07,959.54
149.65,488.57,488.57,228.88,448.96,528.19,528.19,607.42,299.31,488.57,567.8,519.38,655.83,378.53,867.11,1038.77
268.5,638.23,435.75,198.07,616.22,757.07,616.22,559.0,259.69,638.23,717.45,699.85,677.84,418.15,1056.38,1016.76
369.73,809.89,369.73,198.07,858.3,919.93,677.84,435.75,237.68,818.69,919.93,875.91,765.87,519.38,1465.72,1069.58
325.72,677.84,136.45,118.84,1038.77,818.69,576.6,215.68,198.07,919.93,1056.38,959.54,796.68,598.61,1795.84,1056.38
127.65,338.92,-110.04,-30.81,919.93,519.38,277.3,-30.81,39.61,836.3,959.54,858.3,638.23,536.99,1778.23,867.11
-30.81,96.83,-312.51,-250.89,519.38,259.69,39.61,-250.89,-92.43,655.83,699.85,598.61,299.31,299.31,1316.07,396.14
-52.82,176.06,-272.9,-290.5,57.22,277.3,96.83,-250.89,-193.67,519.38,457.76,356.53,-30.81,8.8,638.23,-193.67
26.41,396.14,-52.82,-233.28,-211.28,418.15,316.91,-70.43,-211.28,396.14,259.69,198.07,-233.28,-233.28,-13.2,-752.67
66.02,418.15,118.84,-132.05,-374.13,378.53,435.75,136.45,-171.66,215.68,57.22,57.22,-171.66,-250.89,-611.82,-1012.36
-13.2,259.69,338.92,-30.81,-470.97,176.06,338.92,396.14,-70.43,57.22,-52.82,-13.2,17.61,-110.04,-972.75,-911.12
-52.82,198.07,497.38,79.23,-470.97,57.22,277.3,616.22,57.22,79.23,8.8,8.8,316.91,57.22,-972.75,-594.21
-13.2,277.3,559.0,215.68,-290.5,136.45,316.91,699.85,215.68,237.68,158.46,79.23,497.38,215.68,-730.66,-233.28
8.8,259.69,479.77,198.07,-70.43,158.46,237.68,598.61,259.69,277.3,237.68,158.46,559.0,316.91,-453.36,158.46
-193.67,-22.01,277.3,79.23,8.8,-52.82,8.8,356.53,176.06,96.83,39.61,57.22,536.99,378.53,-312.51,677.84
-510.58,-290.5,17.61,8.8,-92.43,-391.74,-312.51,17.61,79.23,-92.43,-132.05,-70.43,479.77,435.75,-154.05,1118.0
-651.43,-453.36,-250.89,-70.43,-193.67,-532.59,-470.97,-272.9,-13.2,-193.67,-154.05,-233.28,277.3,396.14,118.84,1219.23
-651.43,-453.36,-532.59,-193.67,-272.9,-510.58,-470.97,-532.59,-171.66,-154.05,-70.43,-374.13,8.8,237.68,497.38,1047.57
-713.05,-532.59,-673.44,-330.12,-352.13,-510.58,-492.98,-611.82,-290.5,-154.05,-70.43,-470.97,-250.89,79.23,699.85,836.3
-792.28,-633.83,-611.82,-431.35,-431.35,-572.2,-510.58,-550.2,-290.5,-171.66,-110.04,-431.35,-250.89,17.61,677.84,827.49
-730.66,-532.59,-453.36,-391.74,-453.36,-492.98,-374.13,-431.35,-193.67,-92.43,-13.2,-193.67,-110.04,-22.01,638.23,717.45
-453.36,-162.86,-330.12,-312.51,-413.75,-202.47,-52.82,-330.12,-154.05,8.8,96.83,57.22,-52.82,-83.63,576.6,277.3
-211.28,198.07,-233.28,-272.9,-431.35,57.22,176.06,-250.89,-193.67,0.0,39.61,158.46,-171.66,-330.12,215.68,-462.16
-92.43,409.35,-162.86,-242.09,-572.2,246.49,316.91,-202.47,-264.09,-140.85,-220.08,8.8,-360.93,-523.79,-422.55,-1051.97
-13.2,506.18,-132.05,-250.89,-611.82,338.92,378.53,-171.66,-272.9,-374.13,-492.98,-92.43,-470.97,-581.01,-1012.36,-1122.4
149.65,576.6,0.0,-180.46,-422.55,528.19,567.8,-22.01,-101.24,-303.71,-400.54,0.0,-343.32,-400.54,-1140.0,-814.29
246.49,647.03,228.88,8.8,-171.66,708.65,726.26,246.49,127.65,-44.02,-101.24,127.65,-22.01,-83.63,-880.31,-264.09
268.5,686.64,576.6,338.92,-22.01,717.45,726.26,616.22,418.15,96.83,57.22,215.68,259.69,206.87,-550.2,325.72
268.5,739.46,748.27,466.57,17.61,629.42,576.6,717.45,479.77,206.87,189.27,198.07,466.57,457.76,-290.5,919.93
286.1,629.42,479.77,369.73,66.02,409.35,259.69,506.18,338.92,316.91,259.69,176.06,426.95,488.57,0.0,1258.85
189.27,228.88,0.0,149.65,88.03,48.42,-154.05,26.41,158.46,277.3,277.3,79.23,308.11,488.57,378.53,1496.53
-30.81,-290.5,-303.71,8.8,0.0,-400.54,-691.05,-330.12,79.23,149.65,167.26,-132.05,206.87,559.0,717.45,1778.23
-312.51,-704.25,-492.98,-13.2,-220.08,-911.12,-1082.78,-510.58,57.22,8.8,8.8,-374.13,118.84,629.42,1016.76,2086.34
-431.35,-924.33,-563.4,-123.24,-374.13,-1263.25,-1320.47,-603.01,-22.01,-140.85,-140.85,-563.4,26.41,629.42,1228.04,2227.19
-572.2,-1034.37,-660.23,-264.09,-422.55,-1404.1,-1421.7,-704.25,-162.86,-281.7,-220.08,-642.63,-61.62,457.76,1289.66,2015.92
-611.82,-1003.56,-730.66,-330.12,-470.97,-1294.06,-1373.29,-770.27,-250.89,-272.9,-193.67,-713.05,-250.89,206.87,1258.85,1487.73
-312.51,-660.23,-563.4,-220.08,-352.13,-823.09,-1034.37,-642.63,-162.86,-13.2,105.64,-501.78,-242.09,66.02,1228.04,928.73
127.65,-70.43,-193.67,17.61,-52.82,-154.05,-431.35,-290.5,57.22,435.75,519.38,-110.04,-13.2,118.84,1179.62,567.8
545.79,409.35,259.69,396.14,136.45,308.11,136.45,198.07,418.15,647.03,677.84,215.68,268.5,308.11,858.3,277.3
629.42,616.22,559.0,598.61,136.45,435.75,497.38,559.0,598.61,479.77,457.76,338.92,338.92,338.92,237.68,-132.05
528.19,576.6,457.76,519.38,0.0,356.53,598.61,519.38,536.99,158.46,96.83,237.68,118.84,215.68,-374.13,-620.62
448.96,497.38,176.06,356.53,8.8,277.3,576.6,215.68,435.75,-30.81,-70.43,136.45,-92.43,79.23,-770.27,-950.74
466.57,435.75,17.61,316.91,57.22,259.69,576.6,17.61,396.14,-92.43,-132.05,79.23,-193.67,79.23,-814.29,-840.7
426.95,316.91,39.61,378.53,96.83,215.68,536.99,39.61,396.14,-110.04,-154.05,0.0,-154.05,158.46,-651.43,-510.58
286.1,96.83,79.23,378.53,0.0,57.22,396.14,118.84,356.53,-154.05,-211.28,-30.81,-92.43,215.68,-470.97,-211.28
167.26,-52.82,96.83,356.53,-30.81,-70.43,198.07,136.45,338.92,-171.66,-211.28,-52.82,-13.2,277.3,-391.74,-22.01
88.03,-193.67,158.46,435.75,-13.2,-154.05,17.61,176.06,435.75,-154.05,-171.66,8.8,57.22,378.53,-233.28,136.45
66.02,-233.28,259.69,576.6,17.61,-154.05,-70.43,259.69,536.99,-132.05,-70.43,0.0,158.46,457.76,39.61,118.84
88.03,-171.66,277.3,559.0,-22.01,-110.04,-92.43,259.69,519.38,-92.43,8.8,57.22,79.23,356.53,418.15,-211.28
206.87,-13.2,158.46,378.53,-70.43,8.8,-22.01,96.83,299.31,-13.2,79.23,158.46,-92.43,39.61,638.23,-893.52
409.35,118.84,39.61,176.06,-110.04,136.45,136.45,0.0,57.22,39.61,176.06,277.3,-330.12,-312.51,559.0,-1593.37
589.81,259.69,8.8,96.83,-92.43,299.31,198.07,-61.62,-30.81,158.46,259.69,316.91,-484.17,-633.83,259.69,-2130.36
726.26,387.34,26.41,57.22,-52.82,409.35,189.27,-61.62,-61.62,246.49,268.5,325.72,-523.79,-783.48,-61.62,-2552.91
809.89,506.18,66.02,57.22,8.8,466.57,246.49,-22.01,-52.82,246.49,259.69,369.73,-484.17,-840.7,-440.16,-2830.21
827.49,545.79,176.06,206.87,96.83,466.57,426.95,39.61,48.42,189.27,206.87,409.35,-290.5,-761.47,-743.86,-2803.8
726.26,528.19,308.11,448.96,198.07,448.96,567.8,286.1,286.1,48.42,66.02,369.73,-44.02,-541.39,-924.33,-2412.06
488.57,387.34,409.35,598.61,198.07,299.31,528.19,448.96,435.75,-110.04,-110.04,176.06,88.03,-352.13,-1113.6,-1901.48
228.88,149.65,286.1,466.57,118.84,66.02,268.5,286.1,347.72,-343.32,-382.94,-101.24,17.61,-321.31,-1360.08,-1641.78
26.41,-101.24,-13.2,228.88,118.84,-83.63,17.61,-101.24,149.65,-492.98,-523.79,-413.75,-312.51,-462.16,-1531.74,-1500.93
26.41,-343.32,-422.55,8.8,237.68,-242.09,-220.08,-523.79,0.0,-501.78,-523.79,-501.78,-660.23,-581.01,-1360.08,-1201.63
-30.81,-532.59,-704.25,-70.43,378.53,-360.93,-391.74,-761.47,-162.86,-413.75,-422.55,-453.36,-770.27,-563.4,-924.33,-673.44
-193.67,-682.24,-783.48,-193.67,369.73,-532.59,-633.83,-880.31,-281.7,-391.74,-360.93,-510.58,-713.05,-492.98,-440.16,-171.66
-431.35,-871.51,-783.48,-250.89,96.83,-721.86,-814.29,-941.93,-382.94,-492.98,-440.16,-594.21,-713.05,-484.17,-220.08,-132.05
-550.2,-941.93,-801.08,-360.93,-154.05,-823.09,-924.33,-981.55,-501.78,-603.01,-563.4,-704.25,-840.7,-620.62,-321.31,-484.17
-470.97,-823.09,-730.66,-462.16,-374.13,-783.48,-823.09,-880.31,-581.01,-651.43,-651.43,-713.05,-1012.36,-783.48,-594.21,-1060.78
-272.9,-581.01,-541.39,-440.16,-391.74,-541.39,-581.01,-642.63,-563.4,-541.39,-581.01,-581.01,-1021.16,-840.7,-823.09,-1580.16
-92.43,-281.7,-264.09,-272.9,-250.89,-193.67,-202.47,-303.71,-391.74,-290.5,-330.12,-352.13,-840.7,-730.66,-972.75,-1844.26
66.02,26.41,26.41,0.0,-70.43,167.26,167.26,8.8,-140.85,-101.24,-123.24,-61.62,-462.16,-541.39,-1082.78,-1773.83
286.1,325.72,378.53,167.26,17.61,409.35,466.57,378.53,8.8,-44.02,-101.24,66.02,-92.43,-321.31,-1302.86,-1382.09
426.95,528.19,647.03,259.69,136.45,506.18,567.8,686.64,158.46,-83.63,-193.67,105.64,167.26,-123.24,-1461.32,-893.52
488.57,629.42,787.88,299.31,338.92,545.79,589.81,827.49,246.49,-44.02,-123.24,105.64,325.72,0.0,-1360.08,-413.75
466.57,699.85,686.64,338.92,598.61,616.22,616.22,708.65,277.3,79.23,57.22,176.06,369.73,17.61,-1091.59,8.8
409.35,616.22,435.75,356.53,757.07,616.22,559.0,466.57,259.69,198.07,198.07,158.46,277.3,118.84,-831.9,378.53
286.1,299.31,158.46,237.68,779.08,378.53,277.3,176.06,136.45,79.23,39.61,-52.82,136.45,158.46,-673.44,836.3
105.64,-92.43,-30.81,0.0,739.46,0.0,-110.04,-13.2,-30.81,-92.43,-171.66,-391.74,17.61,118.84,-413.75,1276.45
8.8,-312.51,-211.28,-154.05,717.45,-193.67,-391.74,-211.28,-211.28,-193.67,-250.89,-492.98,-13.2,57.22,-70.43,1496.53
-13.2,-352.13,-290.5,-250.89,559.0,-250.89,-453.36,-312.51,-312.51,-193.67,-233.28,-330.12,-70.43,-22.01,79.23,1298.46
-132.05,-391.74,-312.51,-352.13,198.07,-290.5,-453.36,-352.13,-413.75,-233.28,-272.9,-211.28,-233.28,-193.67,8.8,699.85
-233.28,-510.58,-312.51,-532.59,-154.05,-374.13,-453.36,-391.74,-572.2,-312.51,-330.12,-233.28,-492.98,-510.58,-250.89,-52.82
-272.9,-594.21,-330.12,-633.83,-374.13,-431.35,-431.35,-413.75,-651.43,-290.5,-312.51,-290.5,-673.44,-713.05,-431.35,-691.05
-233.28,-550.2,-312.51,-532.59,-374.13,-413.75,-413.75,-391.74,-532.59,-211.28,-193.67,-272.9,-651.43,-633.83,-572.2,-1012.36
-154.05,-431.35,-233.28,-312.51,-312.51,-330.12,-352.13,-233.28,-330.12,-110.04,-110.04,-154.05,-391.74,-391.74,-713.05,-990.35
-70.43,-233.28,-52.82,-171.66,-211.28,-171.66,-171.66,8.8,-193.67,8.8,-13.2,0.0,-110.04,-193.67,-673.44,-853.9
-13.2,-30.81,39.61,-132.05,8.8,8.8,39.61,136.45,-154.05,96.83,57.22,136.45,-13.2,-171.66,-431.35,-713.05
8.8,-22.01,57.22,-92.43,206.87,0.0,57.22,118.84,-92.43,136.45,96.83,57.22,-70.43,-193.67,-154.05,-532.59
-52.82,-30.81,57.22,0.0,356.53,-70.43,-132.05,17.61,0.0,79.23,57.22,-154.05,-92.43,-70.43,0.0,-154.05
-132.05,-70.43,105.64,158.46,528.19,-193.67,-391.74,-13.2,136.45,8.8,8.8,-352.13,-13.2,96.83,286.1,316.91
-70.43,-13.2,57.22,215.68,677.84,-211.28,-470.97,-13.2,176.06,-22.01,0.0,-413.75,79.23,237.68,757.07,796.68
26.41,17.61,-13.2,215.68,708.65,-162.86,-413.75,-44.02,136.45,48.42,88.03,-391.74,149.65,277.3,1228.04,1056.38
149.65,158.46,8.8,158.46,589.81,-70.43,-233.28,17.61,118.84,127.65,149.65,-272.9,206.87,299.31,1465.72,1038.77
228.88,356.53,198.07,149.65,409.35,66.02,-13.2,176.06,127.65,198.07,198.07,-30.81,338.92,338.92,1439.31,889.12
228.88,479.77,396.14,105.64,189.27,149.65,167.26,448.96,149.65,127.65,176.06,127.65,457.76,356.53,1166.41,669.04
88.03,387.34,536.99,88.03,-132.05,48.42,96.83,616.22,127.65,-22.01,17.61,176.06,506.18,286.1,787.88,466.57
8.8,308.11,598.61,66.02,-413.75,8.8,79.23,677.84,88.03,-140.85,-70.43,176.06,488.57,189.27,387.34,268.5
48.42,497.38,796.68,149.65,-343.32,246.49,387.34,849.5,149.65,-44.02,8.8,409.35,519.38,136.45,88.03,105.64
189.27,796.68,1056.38,347.72,-61.62,629.42,827.49,1118.0,325.72,158.46,198.07,677.84,576.6,158.46,-30.81,-13.2
206.87,818.69,1148.81,479.77,26.41,717.45,836.3,1245.64,435.75,228.88,228.88,655.83,589.81,118.84,-220.08,-52.82
88.03,536.99,946.34,378.53,17.61,506.18,479.77,1029.97,277.3,105.64,105.64,378.53,409.35,0.0,-382.94,-132.05
48.42,338.92,559.0,96.83,-22.01,356.53,176.06,576.6,17.61,57.22,57.22,158.46,118.84,-110.04,-330.12,-154.05
149.65,378.53,308.11,-30.81,268.5,435.75,158.46,308.11,-70.43,206.87,228.88,198.07,-13.2,-171.66,8.8,57.22
246.49,457.76,237.68,0.0,616.22,559.0,277.3,237.68,-22.01,378.53,418.15,277.3,17.61,-22.01,536.99,677.84
206.87,338.92,198.07,118.84,827.49,536.99,277.3,198.07,118.84,479.77,497.38,215.68,176.06,316.91,977.15,1399.7
26.41,96.83,96.83,118.84,796.68,316.91,79.23,79.23,158.46,435.75,418.15,57.22,277.3,497.38,1258.85,1795.84
-110.04,-110.04,17.61,17.61,616.22,39.61,-110.04,0.0,136.45,356.53,356.53,-22.01,316.91,497.38,1478.93,1839.85
-211.28,-272.9,57.22,8.8,418.15,-70.43,-193.67,57.22,136.45,338.92,378.53,0.0,378.53,418.15,1699.0,1597.77
-171.66,-250.89,118.84,8.8,198.07,-110.04,-92.43,136.45,136.45,356.53,457.76,17.61,338.92,338.92,1699.0,1179.62
-92.43,-92.43,118.84,-30.81,8.8,-92.43,-22.01,158.46,57.22,378.53,479.77,0.0,176.06,176.06,1338.08,616.22
-13.2,0.0,136.45,-13.2,-154.05,-70.43,39.61,198.07,17.61,378.53,396.14,-22.01,79.23,57.22,757.07,118.84
88.03,118.84,316.91,39.61,-193.67,8.8,79.23,396.14,136.45,396.14,338.92,39.61,215.68,96.83,277.3,-70.43
206.87,259.69,536.99,176.06,-110.04,198.07,277.3,638.23,299.31,457.76,356.53,215.68,479.77,237.68,79.23,-70.43
286.1,378.53,616.22,237.68,17.61,435.75,519.38,739.46,356.53,519.38,457.76,435.75,616.22,356.53,79.23,39.61
246.49,299.31,559.0,237.68,158.46,479.77,519.38,677.84,338.92,519.38,519.38,536.99,677.84,435.75,96.83,418.15
127.65,17.61,479.77,215.68,176.06,259.69,237.68,598.61,299.31,479.77,479.77,435.75,739.46,536.99,136.45,897.92
8.8,-171.66,316.91,136.45,118.84,39.61,-30.81,418.15,259.69,396.14,396.14,215.68,699.85,598.61,237.68,1276.45
8.8,-132.05,0.0,-22.01,136.45,8.8,-110.04,57.22,79.23,338.92,316.91,79.23,396.14,435.75,435.75,1355.68
8.8,0.0,-290.5,-154.05,259.69,8.8,-92.43,-312.51,-70.43,277.3,277.3,39.61,17.61,176.06,699.85,1316.07
-70.43,-22.01,-492.98,-211.28,259.69,-171.66,-250.89,-550.2,-171.66,176.06,176.06,-92.43,-154.05,17.61,875.91,1298.46
-290.5,-290.5,-510.58,-171.66,0.0,-523.79,-633.83,-572.2,-154.05,8.8,-13.2,-440.16,-193.67,0.0,968.34,1236.84
-510.58,-611.82,-431.35,-171.66,-290.5,-831.9,-911.12,-492.98,-171.66,-272.9,-272.9,-770.27,-211.28,-22.01,919.93,959.54
-594.21,-673.44,-352.13,-211.28,-523.79,-880.31,-853.9,-352.13,-171.66,-413.75,-413.75,-761.47,-272.9,-92.43,708.65,506.18
-492.98,-532.59,-330.12,-272.9,-594.21,-713.05,-594.21,-312.51,-233.28,-453.36,-492.98,-581.01,-374.13,-250.89,215.68,0.0
-290.5,-413.75,-312.51,-312.51,-594.21,-532.59,-484.17,-330.12,-233.28,-550.2,-611.82,-422.55,-413.75,-330.12,-431.35,-343.32
-211.28,-330.12,-290.5,-272.9,-510.58,-343.32,-431.35,-352.13,-233.28,-594.21,-633.83,-264.09,-312.51,-312.51,-924.33,-550.2
-92.43,-162.86,-211.28,-202.47,-154.05,0.0,-162.86,-250.89,-193.67,-400.54,-382.94,0.0,-140.85,-272.9,-911.12,-550.2
26.41,0.0,-162.86,-162.86,246.49,356.53,88.03,-180.46,-193.67,-52.82,-22.01,409.35,-52.82,-264.09,-603.01,-382.94
105.64,-44.02,-193.67,-101.24,576.6,545.79,149.65,-171.66,-193.67,167.26,189.27,497.38,-44.02,-233.28,-391.74,-92.43
66.02,-312.51,-211.28,-13.2,655.83,466.57,-52.82,-193.67,-154.05,176.06,198.07,325.72,-13.2,-154.05,-382.94,215.68
-30.81,-532.59,-233.28,0.0,638.23,277.3,-220.08,-211.28,-52.82,136.45,136.45,136.45,8.8,0.0,-330.12,589.81
-52.82,-510.58,-352.13,-13.2,598.61,215.68,-154.05,-330.12,8.8,176.06,198.07,189.27,-70.43,17.61,0.0,836.3
8.8,-352.13,-492.98,-52.82,607.42,167.26,-52.82,-492.98,-13.2,277.3,316.91,268.5,-171.66,57.22,607.42,968.34
8.8,-290.5,-470.97,8.8,536.99,0.0,-92.43,-492.98,17.61,259.69,338.92,198.07,-110.04,158.46,1056.38,1157.61
-30.81,-374.13,-233.28,96.83,286.1,-123.24,-154.05,-193.67,158.46,118.84,215.68,105.64,17.61,277.3,1206.03,1298.46
-154.05,-431.35,-30.81,96.83,-22.01,-193.67,-52.82,0.0,198.07,0.0,118.84,96.83,57.22,215.68,1197.23,1038.77
-110.04,-250.89,-30.81,-22.01,-132.05,-30.81,176.06,0.0,39.61,17.61,118.84,215.68,-110.04,8.8,1056.38,316.91
66.02,57.22,-13.2,8.8,-132.05,158.46,435.75,8.8,-30.81,136.45,215.68,338.92,-250.89,-193.67,858.3,-374.13
286.1,435.75,136.45,96.83,-52.82,457.76,638.23,176.06,0.0,215.68,299.31,479.77,-70.43,-154.05,559.0,-752.67
